"bpmag-Gmag","bpmag-rpmag","bpmag-Jmag","bpmag-Hmag","bpmag-Kmag","Gmag-rpmag","Gmag-Jmag","Gmag-Hmag","Gmag-Kmag","rpmag-Jmag","rpmag-Hmag","rpmag-Kmag","Jmag-Hmag","Jmag-Kmag","Hmag-Kmag","class"
3.4524,5.087,8.0939,9.2759,9.9069,1.6346,4.6415,5.8235,6.4545,3.007,4.189,4.82,1.182,1.813,0.631,"E"
2.6475,4.5985,9.3903,10.7883,11.5163,1.951,6.7428,8.1408,8.8688,4.7918,6.1898,6.9178,1.398,2.126,0.728,"E"
3.0494,4.9752,9.8741,11.2811,12.0421,1.9258,6.8246,8.2316,8.9926,4.8988,6.3058,7.0668,1.407,2.168,0.761,"E"
2.8802,4.5771,7.7629,8.7889,9.2699,1.6968,4.8827,5.9087,6.3897,3.1858,4.2118,4.6928,1.026,1.507,0.481,"E"
3.8106,5.5509,9.0608,10.2738,11.0008,1.7402,5.2502,6.4632,7.1902,3.5099,4.7229,5.4499,1.213,1.94,0.727,"E"
2.6686,4.5902,7.8331,8.9991,9.5381,1.9216,5.1645,6.3305,6.8695,3.2429,4.4089,4.9479,1.166,1.705,0.539,"E"
3.3045,4.9633,8.2957,10.1697,10.7197,1.6588,4.9912,6.8652,7.4152,3.3324,5.2064,5.7564,1.874,2.424,0.55,"E"
3.0677,5.0279,9.0534,11.0144,12.1624,1.9601,5.9857,7.9467,9.0947,4.0255,5.9865,7.1345,1.961,3.109,1.148,"E"
1.8588,3.2508,5.7611,7.0131,7.3601,1.392,3.9023,5.1543,5.5013,2.5102,3.7622,4.1092,1.252,1.599,0.347,"E"
4.0475,5.9157,10.316,11.8,12.633,1.8682,6.2685,7.7525,8.5855,4.4003,5.8843,6.7173,1.484,2.317,0.833,"E"
2.2062,4.0855,8.4268,9.9968,10.8248,1.8794,6.2206,7.7906,8.6186,4.3413,5.9113,6.7393,1.57,2.398,0.828,"E"
3.9587,5.7768,10.0094,11.2314,11.8594,1.8182,6.0507,7.2727,7.9007,4.2325,5.4545,6.0825,1.222,1.85,0.628,"E"
2.1775,3.5733,6.3136,7.5936,7.9876,1.3958,4.1361,5.4161,5.8101,2.7403,4.0203,4.4143,1.28,1.674,0.394,"E"
3.2954,5.1866,9.7954,11.1334,12.1014,1.8912,6.4999,7.8379,8.8059,4.6088,5.9468,6.9148,1.338,2.306,0.968,"E"
2.2608,3.7623,5.9767,6.9557,7.2857,1.5015,3.7159,4.6949,5.0249,2.2144,3.1934,3.5234,0.979,1.309,0.33,"E"
3.0823,5.0865,9.6467,11.4697,12.4537,2.0042,6.5644,8.3874,9.3714,4.5602,6.3832,7.3672,1.823,2.807,0.984,"E"
2.8092,4.3258,7.2078,8.4868,9.0588,1.5165,4.3986,5.6776,6.2496,2.8821,4.1611,4.7331,1.279,1.851,0.572,"E"
2.679,4.9151,9.7979,11.2459,12.1009,2.2361,7.1189,8.5669,9.4219,4.8828,6.3308,7.1858,1.448,2.303,0.855,"E"
2.9628,4.9765,8.7409,9.8889,10.5719,2.0137,5.7781,6.9261,7.6091,3.7644,4.9124,5.5954,1.148,1.831,0.683,"E"
4.3325,6.1054,10.1326,11.5726,12.1956,1.773,5.8001,7.2401,7.8631,4.0271,5.4671,6.0901,1.44,2.063,0.623,"E"
2.6936,4.4121,7.9508,9.5058,10.0778,1.7186,5.2572,6.8122,7.3842,3.5387,5.0937,5.6657,1.555,2.127,0.572,"E"
3.419,5.1957,8.6895,9.8885,10.5685,1.7766,5.2705,6.4695,7.1495,3.4938,4.6928,5.3728,1.199,1.879,0.68,"E"
2.5787,4.2058,7.8991,9.4491,10.0931,1.627,5.3203,6.8703,7.5143,3.6933,5.2433,5.8873,1.55,2.194,0.644,"E"
2.2021,4.0035,6.9381,8.0101,8.6371,1.8014,4.736,5.808,6.435,2.9346,4.0066,4.6336,1.072,1.699,0.627,"E"
1.9853,3.347,5.9429,7.0879,7.4889,1.3617,3.9576,5.1026,5.5036,2.5959,3.7409,4.1419,1.145,1.546,0.401,"E"
1.764,3.0724,5.4722,6.4192,6.7392,1.3085,3.7082,4.6552,4.9752,2.3997,3.3467,3.6667,0.947,1.267,0.32,"E"
1.8996,3.2709,5.9341,7.0501,7.5161,1.3714,4.0345,5.1505,5.6165,2.6631,3.7791,4.2451,1.116,1.582,0.466,"E"
2.9692,4.4838,7.5937,8.8177,9.5007,1.5147,4.6245,5.8485,6.5315,3.1099,4.3339,5.0169,1.224,1.907,0.683,"E"
2.7284,4.474,7.9719,9.0619,9.6099,1.7457,5.2436,6.3336,6.8816,3.4979,4.5879,5.1359,1.09,1.638,0.548,"E"
3.2867,5.2966,9.8365,11.0445,11.6895,2.01,6.5498,7.7578,8.4028,4.5398,5.7478,6.3928,1.208,1.853,0.645,"E"
1.7712,3.1488,5.7599,6.6939,7.0679,1.3776,3.9886,4.9226,5.2966,2.6111,3.5451,3.9191,0.934,1.308,0.374,"E"
2.3819,3.8686,6.9559,8.2959,8.7679,1.4867,4.5741,5.9141,6.3861,3.0873,4.4273,4.8993,1.34,1.812,0.472,"E"
2.3245,3.7769,6.7623,7.9353,8.4073,1.4524,4.4378,5.6108,6.0828,2.9854,4.1584,4.6304,1.173,1.645,0.472,"E"
4.1441,6.0676,9.604,10.983,11.884,1.9235,5.4599,6.8389,7.7399,3.5364,4.9154,5.8164,1.379,2.28,0.901,"E"
2.3181,3.9322,7.3775,8.8485,9.4475,1.6141,5.0594,6.5304,7.1294,3.4453,4.9163,5.5153,1.471,2.07,0.599,"E"
2.5285,4.4023,9.1822,10.3402,11.1442,1.8738,6.6537,7.8117,8.6157,4.7799,5.9379,6.7419,1.158,1.962,0.804,"E"
3.6016,5.5487,9.5813,10.8623,11.5943,1.9471,5.9798,7.2608,7.9928,4.0326,5.3136,6.0456,1.281,2.013,0.732,"E"
1.9424,3.3233,5.9167,7.0257,7.3997,1.3809,3.9743,5.0833,5.4573,2.5934,3.7024,4.0764,1.109,1.483,0.374,"E"
2.035,3.4708,6.1594,7.1774,7.6134,1.4359,4.1244,5.1424,5.5784,2.6885,3.7065,4.1425,1.018,1.454,0.436,"E"
3.3682,5.2493,9.6796,11.1816,11.9416,1.8811,6.3114,7.8133,8.5733,4.4303,5.9323,6.6923,1.502,2.262,0.76,"E"
3.517,5.452,9.6654,10.7864,11.3584,1.935,6.1484,7.2694,7.8414,4.2134,5.3344,5.9064,1.121,1.693,0.572,"E"
3.2246,4.9899,7.9307,9.0417,9.7487,1.7653,4.7061,5.8171,6.5241,2.9408,4.0518,4.7588,1.111,1.818,0.707,"E"
3.6534,5.4702,9.5711,10.8901,11.6551,1.8168,5.9177,7.2367,8.0017,4.1009,5.4199,6.1849,1.319,2.084,0.765,"E"
3.0592,5.0965,7.8716,9.0306,9.6366,2.0373,4.8125,5.9715,6.5775,2.7752,3.9342,4.5402,1.159,1.765,0.606,"E"
2.9272,4.5365,8.0762,9.6122,10.2152,1.6093,5.149,6.685,7.288,3.5397,5.0757,5.6787,1.536,2.139,0.603,"E"
2.0257,3.4085,5.6848,6.7228,7.0468,1.3828,3.6591,4.6971,5.0211,2.2763,3.3143,3.6383,1.038,1.362,0.324,"E"
3.0603,5.0822,8.8514,9.9884,10.6464,2.0219,5.7911,6.9281,7.5861,3.7692,4.9062,5.5642,1.137,1.795,0.658,"E"
4.0146,5.6709,9.3602,10.5622,11.0912,1.6563,5.3456,6.5476,7.0766,3.6893,4.8913,5.4203,1.202,1.731,0.529,"E"
3.4292,5.0408,7.9289,9.0359,9.6389,1.6115,4.4997,5.6067,6.2097,2.8881,3.9951,4.5981,1.107,1.71,0.603,"E"
3.6576,5.4297,9.4044,10.6664,11.2884,1.7721,5.7467,7.0087,7.6307,3.9746,5.2366,5.8586,1.262,1.884,0.622,"E"
3.1844,4.8991,7.4522,8.2392,8.8372,1.7147,4.2678,5.0548,5.6528,2.5531,3.3401,3.9381,0.787,1.385,0.598,"E"
1.6066,2.9093,5.1793,6.1143,6.4503,1.3027,3.5727,4.5077,4.8437,2.2699,3.2049,3.5409,0.935,1.271,0.336,"E"
1.7797,3.5664,7.7274,8.8594,9.5744,1.7867,5.9477,7.0797,7.7947,4.161,5.293,6.008,1.132,1.847,0.715,"E"
2.3873,4.4267,7.5172,8.5262,9.0312,2.0393,5.1298,6.1388,6.6438,3.0905,4.0995,4.6045,1.009,1.514,0.505,"E"
3.3493,4.9857,7.9329,9.0439,9.6869,1.6365,4.5836,5.6946,6.3376,2.9471,4.0581,4.7011,1.111,1.754,0.643,"E"
3.2379,5.152,9.1555,10.3355,10.9255,1.9141,5.9176,7.0976,7.6876,4.0035,5.1835,5.7735,1.18,1.77,0.59,"E"
2.3007,4.1409,8.4498,9.7038,10.4008,1.8403,6.1491,7.4031,8.1001,4.3088,5.5628,6.2598,1.254,1.951,0.697,"E"
3.1094,5.0368,9.9718,11.2368,11.9108,1.9275,6.8624,8.1274,8.8014,4.9349,6.1999,6.8739,1.265,1.939,0.674,"E"
1.6442,2.8719,5.0817,6.1017,6.4837,1.2276,3.4374,4.4574,4.8394,2.2098,3.2298,3.6118,1.02,1.402,0.382,"E"
2.4741,4.5962,8.2007,9.4347,10.1297,2.1221,5.7266,6.9606,7.6556,3.6045,4.8385,5.5335,1.234,1.929,0.695,"E"
2.3819,4.5422,8.7859,10.5799,11.4239,2.1604,6.4041,8.1981,9.0421,4.2437,6.0377,6.8817,1.794,2.638,0.844,"E"
2.5727,4.0429,7.0333,8.3273,8.8063,1.4703,4.4606,5.7546,6.2336,2.9904,4.2844,4.7634,1.294,1.773,0.479,"E"
3.1655,4.7995,8.7492,9.8402,10.4342,1.634,5.5837,6.6747,7.2687,3.9497,5.0407,5.6347,1.091,1.685,0.594,"E"
2.5955,4.0869,7.0802,8.3632,8.8292,1.4914,4.4847,5.7677,6.2337,2.9933,4.2763,4.7423,1.283,1.749,0.466,"E"
3.4608,5.3523,10.1261,11.5561,12.4091,1.8915,6.6653,8.0953,8.9483,4.7738,6.2038,7.0568,1.43,2.283,0.853,"E"
2.735,4.7183,8.02,9.273,10.093,1.9833,5.285,6.538,7.358,3.3017,4.5547,5.3747,1.253,2.073,0.82,"E"
3.5165,5.4487,10.1893,11.6793,12.6423,1.9322,6.6728,8.1628,9.1258,4.7406,6.2306,7.1936,1.49,2.453,0.963,"E"
2.5414,4.5752,8.453,10.481,11.663,2.0338,5.9116,7.9396,9.1216,3.8778,5.9058,7.0878,2.028,3.21,1.182,"E"
2.7042,4.5475,9.2408,10.8118,11.6058,1.8433,6.5366,8.1076,8.9016,4.6933,6.2643,7.0583,1.571,2.365,0.794,"E"
3.4719,5.1496,8.8951,10.0871,10.6861,1.6776,5.4232,6.6152,7.2142,3.7455,4.9375,5.5365,1.192,1.791,0.599,"E"
3.5716,5.3579,8.6785,9.8715,10.6885,1.7863,5.1069,6.2999,7.1169,3.3206,4.5136,5.3306,1.193,2.01,0.817,"E"
3.0492,4.7757,8.3127,9.4847,10.0527,1.7265,5.2635,6.4355,7.0035,3.537,4.709,5.277,1.172,1.74,0.568,"E"
3.4932,5.1398,8.6631,9.8231,10.4061,1.6465,5.1698,6.3298,6.9128,3.5233,4.6833,5.2663,1.16,1.743,0.583,"E"
3.3517,5.2558,10.2305,11.4185,12.1565,1.9041,6.8788,8.0668,8.8048,4.9747,6.1627,6.9007,1.188,1.926,0.738,"E"
2.7417,4.3896,8.0633,9.5583,10.1473,1.648,5.3217,6.8167,7.4057,3.6737,5.1687,5.7577,1.495,2.084,0.589,"E"
2.3263,3.7352,6.5051,7.7031,8.1031,1.4089,4.1788,5.3768,5.7768,2.7699,3.9679,4.3679,1.198,1.598,0.4,"E"
2.6945,4.2219,7.5066,8.8596,9.3886,1.5274,4.8121,6.1651,6.6941,3.2847,4.6377,5.1667,1.353,1.882,0.529,"E"
2.5675,4.4296,8.6109,9.7519,10.3909,1.8622,6.0434,7.1844,7.8234,4.1812,5.3222,5.9612,1.141,1.78,0.639,"E"
3.2474,5.1359,10.2187,11.7547,12.5867,1.8885,6.9713,8.5073,9.3393,5.0828,6.6188,7.4508,1.536,2.368,0.832,"E"
1.7153,3.3922,7.3087,9.0127,9.6697,1.6769,5.5934,7.2974,7.9544,3.9165,5.6205,6.2775,1.704,2.361,0.657,"E"
4.2315,6.0273,10.1696,11.4586,12.1356,1.7958,5.9381,7.2271,7.9041,4.1423,5.4313,6.1083,1.289,1.966,0.677,"E"
2.5028,4.5816,8.8774,10.5004,11.4314,2.0789,6.3746,7.9976,8.9286,4.2958,5.9188,6.8498,1.623,2.554,0.931,"E"
1.9143,3.2365,5.6938,6.7738,7.1648,1.3222,3.7795,4.8595,5.2505,2.4573,3.5373,3.9283,1.08,1.471,0.391,"E"
2.4415,3.9237,6.9995,8.2605,8.7575,1.4822,4.558,5.819,6.316,3.0758,4.3368,4.8338,1.261,1.758,0.497,"E"
3.4726,5.2801,9.2016,10.4146,11.0566,1.8075,5.729,6.942,7.584,3.9215,5.1345,5.7765,1.213,1.855,0.642,"E"
3.1796,4.9485,8.3573,9.3963,10.0123,1.7688,5.1776,6.2166,6.8326,3.4088,4.4478,5.0638,1.039,1.655,0.616,"E"
3.3674,5.1601,9.694,10.964,11.639,1.7927,6.3266,7.5966,8.2716,4.5339,5.8039,6.4789,1.27,1.945,0.675,"E"
1.7803,3.0911,5.5463,6.5583,6.9103,1.3108,3.766,4.778,5.13,2.4552,3.4672,3.8192,1.012,1.364,0.352,"E"
3.8368,5.6914,8.7992,9.9762,10.7642,1.8547,4.9624,6.1394,6.9274,3.1078,4.2848,5.0728,1.177,1.965,0.788,"E"
2.9144,4.6784,8.7189,10.2499,11.2579,1.764,5.8045,7.3355,8.3435,4.0405,5.5715,6.5795,1.531,2.539,1.008,"E"
3.0484,4.704,7.603,8.647,9.28,1.6556,4.5546,5.5986,6.2316,2.899,3.943,4.576,1.044,1.677,0.633,"E"
3.9439,5.5933,9.504,10.634,11.162,1.6494,5.5601,6.6901,7.2181,3.9107,5.0407,5.5687,1.13,1.658,0.528,"E"
1.6984,2.9696,5.3049,6.3799,6.6759,1.2712,3.6065,4.6815,4.9775,2.3353,3.4103,3.7063,1.075,1.371,0.296,"E"
3.7177,5.679,11.0241,13.2171,14.2301,1.9613,7.3063,9.4993,10.5123,5.3451,7.5381,8.5511,2.193,3.206,1.013,"E"
3.938,5.7368,9.6084,10.9944,11.5844,1.7988,5.6704,7.0564,7.6464,3.8715,5.2575,5.8475,1.386,1.976,0.59,"E"
3.5778,5.3081,9.1526,10.3966,11.0166,1.7302,5.5747,6.8187,7.4387,3.8445,5.0885,5.7085,1.244,1.864,0.62,"E"
2.6818,4.5485,7.3914,8.3904,8.8914,1.8667,4.7097,5.7087,6.2097,2.8429,3.8419,4.3429,0.999,1.5,0.501,"E"
1.6198,2.9194,5.2025,6.1395,6.5385,1.2996,3.5827,4.5197,4.9187,2.2831,3.2201,3.6191,0.937,1.336,0.399,"E"
3.224,5.0845,10.2345,11.3185,12.0315,1.8605,7.0106,8.0946,8.8076,5.15,6.234,6.947,1.084,1.797,0.713,"E"
3.0438,4.5624,7.5711,8.4801,9.0241,1.5186,4.5273,5.4363,5.9803,3.0087,3.9177,4.4617,0.909,1.453,0.544,"E"
1.878,3.2149,5.7134,6.8804,7.2424,1.3369,3.8354,5.0024,5.3644,2.4985,3.6655,4.0275,1.167,1.529,0.362,"E"
0.5877,1.3092,2.2393,2.9633,2.8963,0.7215,1.6515,2.3755,2.3085,0.93,1.654,1.587,0.724,0.657,-0.067,"U"
1.4449,2.6057,4.3321,5.3101,5.4571,1.1608,2.8872,3.8652,4.0122,1.7264,2.7044,2.8514,0.978,1.125,0.147,"U"
0.4633,1.0884,1.7313,2.3813,2.3643,0.6251,1.268,1.918,1.901,0.6429,1.2929,1.2759,0.65,0.633,-0.017,"U"
0.7514,1.594,2.7958,3.4068,3.5928,0.8426,2.0444,2.6554,2.8414,1.2018,1.8128,1.9988,0.611,0.797,0.186,"U"
0.6772,1.4704,2.5501,3.1861,3.3271,0.7932,1.873,2.509,2.65,1.0797,1.7157,1.8567,0.636,0.777,0.141,"U"
0.4743,1.1125,1.9294,2.3954,2.4644,0.6382,1.4551,1.9211,1.9901,0.8169,1.2829,1.3519,0.466,0.535,0.069,"U"
0.5034,1.1637,1.9947,2.5107,2.6217,0.6603,1.4913,2.0073,2.1183,0.831,1.347,1.458,0.516,0.627,0.111,"U"
0.4775,1.1125,1.915,2.41,2.522,0.635,1.4375,1.9325,2.0445,0.8025,1.2975,1.4095,0.495,0.607,0.112,"U"
0.6423,1.4112,2.443,2.988,3.147,0.7689,1.8007,2.3457,2.5047,1.0317,1.5767,1.7357,0.545,0.704,0.159,"U"
0.6949,1.5076,2.6732,3.2492,3.3922,0.8127,1.9783,2.5543,2.6973,1.1656,1.7416,1.8846,0.576,0.719,0.143,"U"
1.2506,2.34,4.1726,5.1076,5.3726,1.0895,2.9221,3.8571,4.1221,1.8326,2.7676,3.0326,0.935,1.2,0.265,"U"
1.0298,2.0318,3.6325,4.4275,4.6275,1.002,2.6027,3.3977,3.5977,1.6008,2.3958,2.5958,0.795,0.995,0.2,"U"
0.5674,1.2882,2.2121,2.7911,2.8761,0.7208,1.6447,2.2237,2.3087,0.9239,1.5029,1.5879,0.579,0.664,0.085,"U"
0.7482,1.5878,2.7543,3.4273,3.5533,0.8397,2.0062,2.6792,2.8052,1.1665,1.8395,1.9655,0.673,0.799,0.126,"U"
0.85,1.7586,3.0941,3.7991,3.9951,0.9087,2.2441,2.9491,3.1451,1.3355,2.0405,2.2365,0.705,0.901,0.196,"U"
0.5014,1.166,2.0114,2.5244,2.6514,0.6647,1.51,2.023,2.15,0.8453,1.3583,1.4853,0.513,0.64,0.127,"U"
0.4513,1.0687,1.822,2.267,2.368,0.6174,1.3707,1.8157,1.9167,0.7533,1.1983,1.2993,0.445,0.546,0.101,"U"
0.5569,1.2582,2.2154,2.7414,2.8084,0.7013,1.6586,2.1846,2.2516,0.9573,1.4833,1.5503,0.526,0.593,0.067,"U"
1.3262,2.4443,4.2864,5.1334,5.4104,1.1181,2.9602,3.8072,4.0842,1.8421,2.6891,2.9661,0.847,1.124,0.277,"U"
0.5908,1.3206,2.2899,2.8709,3.0149,0.7299,1.6991,2.2801,2.4241,0.9692,1.5502,1.6942,0.581,0.725,0.144,"U"
0.4667,1.1154,1.9249,2.4439,2.5339,0.6487,1.4581,1.9771,2.0671,0.8094,1.3284,1.4184,0.519,0.609,0.09,"U"
0.8822,1.8089,3.2022,3.8822,4.0932,0.9267,2.32,3,3.211,1.3933,2.0733,2.2843,0.68,0.891,0.211,"U"
0.6489,1.4256,2.4731,3.0381,3.2121,0.7768,1.8242,2.3892,2.5632,1.0474,1.6124,1.7864,0.565,0.739,0.174,"U"
0.7454,1.5797,2.7347,3.3887,3.6297,0.8343,1.9893,2.6433,2.8843,1.155,1.809,2.05,0.654,0.895,0.241,"U"
0.5981,1.3347,2.3,2.915,3.03,0.7366,1.7019,2.3169,2.4319,0.9653,1.5803,1.6953,0.615,0.73,0.115,"U"
0.5966,1.3343,2.3261,2.9381,3.0501,0.7378,1.7295,2.3415,2.4535,0.9917,1.6037,1.7157,0.612,0.724,0.112,"U"
1.1253,2.1718,3.8795,4.6325,4.8955,1.0464,2.7542,3.5072,3.7702,1.7078,2.4608,2.7238,0.753,1.016,0.263,"U"
0.5429,1.2425,2.1147,2.6927,2.8257,0.6996,1.5718,2.1498,2.2828,0.8723,1.4503,1.5833,0.578,0.711,0.133,"U"
1.9691,3.2704,5.7458,6.7808,7.2018,1.3013,3.7767,4.8117,5.2327,2.4753,3.5103,3.9313,1.035,1.456,0.421,"U"
0.6911,1.4909,2.5636,3.1976,3.3906,0.7998,1.8725,2.5065,2.6995,1.0727,1.7067,1.8997,0.634,0.827,0.193,"U"
0.561,1.265,2.1735,2.7085,2.8305,0.704,1.6125,2.1475,2.2695,0.9085,1.4435,1.5655,0.535,0.657,0.122,"U"
0.8414,1.7462,3.0957,3.8307,4.0257,0.9048,2.2544,2.9894,3.1844,1.3495,2.0845,2.2795,0.735,0.93,0.195,"U"
0.9021,1.8358,3.2271,4.0311,4.2171,0.9337,2.325,3.129,3.315,1.3913,2.1953,2.3813,0.804,0.99,0.186,"U"
1.5039,2.7457,4.524,5.419,5.731,1.2417,3.02,3.915,4.227,1.7783,2.6733,2.9853,0.895,1.207,0.312,"U"
0.6986,1.5039,2.6447,3.2637,3.3997,0.8053,1.9461,2.5651,2.7011,1.1407,1.7597,1.8957,0.619,0.755,0.136,"U"
0.9388,1.903,3.3356,4.0106,4.1616,0.9642,2.3968,3.0718,3.2228,1.4326,2.1076,2.2586,0.675,0.826,0.151,"U"
3.7064,5.2499,8.555,9.837,10.43,1.5435,4.8486,6.1306,6.7236,3.3051,4.5871,5.1801,1.282,1.875,0.593,"U"
0.9134,1.8511,3.2511,3.9651,4.1681,0.9377,2.3377,3.0517,3.2547,1.4001,2.1141,2.3171,0.714,0.917,0.203,"U"
1.2209,2.3455,4.0652,4.8402,5.2652,1.1247,2.8443,3.6193,4.0443,1.7197,2.4947,2.9197,0.775,1.2,0.425,"U"
0.6248,1.3816,2.4001,3.0121,3.1761,0.7569,1.7753,2.3873,2.5513,1.0184,1.6304,1.7944,0.612,0.776,0.164,"U"
0.8018,1.6746,2.9154,3.6414,3.8304,0.8728,2.1136,2.8396,3.0286,1.2408,1.9668,2.1558,0.726,0.915,0.189,"U"
0.8335,1.7269,3.0648,3.7258,3.9228,0.8934,2.2312,2.8922,3.0892,1.3378,1.9988,2.1958,0.661,0.858,0.197,"U"
1.1479,2.1949,3.8766,4.6036,4.8686,1.047,2.7287,3.4557,3.7207,1.6817,2.4087,2.6737,0.727,0.992,0.265,"U"
0.4818,1.1228,1.8712,2.4142,2.5212,0.641,1.3894,1.9324,2.0394,0.7484,1.2914,1.3984,0.543,0.65,0.107,"U"
1.5107,2.6904,4.7936,5.7866,6.0916,1.1797,3.2829,4.2759,4.5809,2.1032,3.0962,3.4012,0.993,1.298,0.305,"U"
1.0439,2.0497,3.6329,4.4029,4.6049,1.0057,2.589,3.359,3.561,1.5833,2.3533,2.5553,0.77,0.972,0.202,"U"
0.7098,1.529,2.635,3.229,3.384,0.8192,1.9252,2.5192,2.6742,1.106,1.7,1.855,0.594,0.749,0.155,"U"
0.5191,1.1926,2.0428,2.5548,2.7038,0.6735,1.5237,2.0357,2.1847,0.8502,1.3622,1.5112,0.512,0.661,0.149,"U"
1.0347,2.0439,3.6349,4.3719,4.5609,1.0092,2.6001,3.3371,3.5261,1.5909,2.3279,2.5169,0.737,0.926,0.189,"U"
0.523,1.219,2.1672,2.6222,2.7672,0.696,1.6442,2.0992,2.2442,0.9482,1.4032,1.5482,0.455,0.6,0.145,"U"
0.9839,1.9582,3.4478,4.1498,4.3588,0.9743,2.4639,3.1659,3.3749,1.4896,2.1916,2.4006,0.702,0.911,0.209,"U"
1.5907,2.7984,5.0373,6.0903,6.4413,1.2076,3.4465,4.4995,4.8505,2.2389,3.2919,3.6429,1.053,1.404,0.351,"U"
0.8428,1.737,3.0396,3.7176,3.8705,0.8941,2.1967,2.8747,3.0277,1.3026,1.9806,2.1336,0.678,0.831,0.153,"U"
0.5861,1.3114,2.254,2.818,2.893,0.7253,1.6679,2.2319,2.3069,0.9425,1.5065,1.5815,0.564,0.639,0.075,"U"
0.9537,1.9134,3.3474,4.0634,4.2554,0.9598,2.3937,3.1097,3.3017,1.4339,2.1499,2.3419,0.716,0.908,0.192,"U"
0.6467,1.4273,2.4975,3.0885,3.2305,0.7806,1.8508,2.4418,2.5838,1.0701,1.6611,1.8031,0.591,0.733,0.142,"U"
0.6945,1.5115,2.6469,3.4069,3.5409,0.817,1.9524,2.7124,2.8464,1.1354,1.8954,2.0294,0.76,0.894,0.134,"U"
0.8091,1.6823,2.9114,3.6354,3.8184,0.8732,2.1023,2.8263,3.0093,1.2291,1.9531,2.1361,0.724,0.907,0.183,"U"
0.5745,1.2875,2.1349,2.7249,2.8569,0.713,1.5604,2.1504,2.2824,0.8474,1.4374,1.5694,0.59,0.722,0.132,"U"
0.7906,1.7437,3.0765,3.7435,3.9045,0.9532,2.286,2.953,3.114,1.3328,1.9998,2.1608,0.667,0.828,0.161,"U"
1.3341,2.4558,4.3362,5.2682,5.5492,1.1216,3.0021,3.9341,4.2151,1.8805,2.8125,3.0935,0.932,1.213,0.281,"U"
0.6064,1.3467,2.3089,2.9209,3.0499,0.7402,1.7025,2.3145,2.4435,0.9623,1.5743,1.7033,0.612,0.741,0.129,"U"
0.5032,1.1671,2.0224,2.5304,2.6064,0.6638,1.5192,2.0272,2.1032,0.8553,1.3633,1.4393,0.508,0.584,0.076,"U"
0.4863,1.149,2.0518,2.4928,2.5898,0.6627,1.5655,2.0065,2.1035,0.9028,1.3438,1.4408,0.441,0.538,0.097,"U"
0.8302,1.723,3.0019,3.6619,3.8679,0.8928,2.1717,2.8317,3.0377,1.2789,1.9389,2.1449,0.66,0.866,0.206,"U"
1.3029,2.4149,4.1039,4.9529,5.1839,1.112,2.801,3.65,3.881,1.689,2.538,2.769,0.849,1.08,0.231,"U"
0.6672,1.4497,2.5048,3.1158,3.2688,0.7825,1.8377,2.4487,2.6017,1.0551,1.6661,1.8191,0.611,0.764,0.153,"U"
0.9885,1.9722,3.5308,4.3258,4.5048,0.9837,2.5423,3.3373,3.5163,1.5586,2.3536,2.5326,0.795,0.974,0.179,"U"
1.3414,2.467,4.3357,5.1427,5.4707,1.1256,2.9943,3.8013,4.1293,1.8687,2.6757,3.0037,0.807,1.135,0.328,"U"
0.5696,1.3167,2.3419,2.9579,3.0829,0.7471,1.7723,2.3883,2.5133,1.0252,1.6412,1.7662,0.616,0.741,0.125,"U"
1.0315,2.0081,3.4453,4.1723,4.4393,0.9766,2.4139,3.1409,3.4079,1.4372,2.1642,2.4312,0.727,0.994,0.267,"U"
0.6876,1.4891,2.5833,3.2623,3.4023,0.8015,1.8957,2.5747,2.7147,1.0942,1.7732,1.9132,0.679,0.819,0.14,"U"
0.4303,1.0433,1.9277,2.2387,2.5027,0.613,1.4973,1.8083,2.0723,0.8843,1.1953,1.4593,0.311,0.575,0.264,"U"
0.8902,1.8191,3.141,3.819,4.017,0.9289,2.2508,2.9288,3.1268,1.322,2,2.198,0.678,0.876,0.198,"U"
0.527,1.2098,2.0906,2.6266,2.7246,0.6828,1.5636,2.0996,2.1976,0.8808,1.4168,1.5148,0.536,0.634,0.098,"U"
0.8636,1.7758,3.0802,3.7672,3.8962,0.9121,2.2166,2.9036,3.0326,1.3044,1.9914,2.1204,0.687,0.816,0.129,"U"
2.2121,3.6052,6.3478,7.5998,8.0138,1.3931,4.1357,5.3877,5.8017,2.7426,3.9946,4.4086,1.252,1.666,0.414,"U"
0.8282,1.7627,3.0108,3.7758,3.9808,0.9345,2.1827,2.9477,3.1527,1.2482,2.0132,2.2182,0.765,0.97,0.205,"U"
0.8375,1.7465,2.9043,3.5173,3.6363,0.909,2.0668,2.6798,2.7988,1.1578,1.7708,1.8898,0.613,0.732,0.119,"U"
0.7112,1.5251,2.64,3.348,3.484,0.814,1.9289,2.6369,2.7729,1.1149,1.8229,1.9589,0.708,0.844,0.136,"U"
0.9137,1.8496,3.143,3.912,4.124,0.9359,2.2293,2.9983,3.2103,1.2934,2.0624,2.2744,0.769,0.981,0.212,"U"
0.6852,1.5081,2.6125,3.3115,3.4475,0.8229,1.9273,2.6263,2.7623,1.1045,1.8035,1.9395,0.699,0.835,0.136,"U"
0.5251,1.2051,2.0978,2.6248,2.7448,0.68,1.5727,2.0997,2.2197,0.8927,1.4197,1.5397,0.527,0.647,0.12,"U"
